LocalStaffId,GivenName,FamilyName,ClassCode,HomeGroup,ASLSchoolId,LocalSchoolId,LocalCampusId,EmailAddress,AdditionalInfo,StaffSchoolRole
47711,Heather,Prout,pgnxi406,etzhu859,11111,72868,01,heather266@mailinator.com,N,Teacher
76505,Randall,Beck,axdqa315,wwxeu342,11111,72868,01,randall267@dodgit.com,Y,Teacher
82533,Geraldine,Wells,xnrbp234,fwehk064,11111,72868,01,geraldine268@trashymail.com,Y,Teacher
71806,Aurora,Hernandez,hrihm466,vgsab313,11111,72868,01,aurora269@trashymail.com,N,Teacher
9614,Stefani,Babcock,khaho122,ijepk472,11111,72868,01,stefani270@mailinator.com,N,Teacher
57397,Stacie,Naquin,hyvhy246,bncau045,11111,72868,01,stacie271@spambob.com,N,Teacher
23704,Nicholle,West,plbiq235,fvjhm181,11111,72868,01,nicholle272@dodgit.com,Y,Teacher
64382,Cecile,Trujillo,ksmfv556,vbxic237,11111,72868,01,cecile273@pookmail.com,Y,Teacher
96998,Erwin,Sheehan,qjysm906,jjzcb512,11111,72868,01,erwin274@dodgit.com,N,Teacher
71051,Evelyn,Fulton,detsx906,vlgol103,11111,72868,01,evelyn275@mailinator.com,Y,Teacher
16761,Jacalyn,Broadbent,ttbtt316,nuibv522,11111,72868,01,jacalyn276@pookmail.com,Y,Teacher
22660,Corazon,Fields,dftjf378,vopgb096,11111,72868,01,corazon277@dodgit.com,Y,Teacher
18109,Leona,Webb,qmykn474,xlfcu564,11111,72868,01,leona278@spambob.com,N,Teacher
33192,Sandra,Kessler,wccwr955,qvufh917,11111,72868,01,sandra279@mailinator.com,Y,Teacher
2483,Sadie,Werner,jyobx965,krmef918,11111,72868,01,sadie280@spambob.com,N,Teacher
57591,Geneva,Wallace,xtbgq465,zoihg346,11111,72868,01,geneva281@trashymail.com,Y,Teacher
30230,Sherrie,Berger,odzyc126,idcbm698,11111,72868,01,sherrie282@trashymail.com,N,Teacher
2806,Micheal,Oneil,ctcdo294,kclll681,11111,72868,01,micheal283@dodgit.com,N,Teacher
36314,Tanya,Kellum,nohpw160,ingyr865,11111,72868,01,tanya284@trashymail.com,Y,Teacher
58332,Darlene,Curry,yaliw366,xzauj523,11111,72868,01,darlene285@trashymail.com,Y,Teacher
81204,Curtis,Hardin,jvhyp035,cnynr386,11111,72868,01,curtis286@pookmail.com,N,Teacher
3800,Arline,Yoder,sdmpd428,iagvb887,11111,72868,01,arline287@spambob.com,N,Teacher
37438,Una,Sparks,lkwvf446,tpvvq000,11111,72868,01,una288@trashymail.com,N,Teacher
39918,Raymundo,Lopez,hvuhn910,alrty900,11111,72868,01,raymundo289@mailinator.com,Y,Teacher
8897,Mario,Nelson,qajmt515,ajjtw132,11111,72868,01,mario290@dodgit.com,Y,Teacher
35519,Jay,Reilly,mkook619,xsxda921,11111,72868,01,jay291@dodgit.com,Y,Teacher
31341,Hazel,Laws,pymee654,sawhd768,11111,72868,01,hazel292@spambob.com,Y,Teacher
94550,Ronnie,Kinder,lqtvb014,wepbd574,11111,72868,01,ronnie293@spambob.com,N,Teacher
83973,Lynn,Sanderson,hirab008,tuvtg017,11111,72868,01,lynn294@spambob.com,N,Teacher
39029,Roger,Christensen,bxcld864,gyygd423,11111,72868,01,roger295@trashymail.com,N,Teacher
93493,Gloria,Shelley,gqqlb083,slosh624,11111,72868,01,gloria296@pookmail.com,Y,Teacher
38155,Clinton,Lacy,igjhr262,binnz572,11111,72868,01,clinton297@spambob.com,Y,Teacher
44125,Francisco,Dolan,jnyjz645,pnfac473,11111,72868,01,francisco298@pookmail.com,N,Teacher
77949,Regan,Delvecchio,bygkd288,xkalh441,11111,72868,01,regan299@pookmail.com,N,Teacher
13560,Darla,Smith,owoge340,lpucb952,11111,72868,01,darla300@trashymail.com,N,Teacher
88575,Agnes,Dockery,nfqzx564,vizxm191,11111,72868,01,agnes301@pookmail.com,Y,Teacher
47280,Maryann,Jordan,bwzfj654,eaejv994,11111,72868,01,maryann302@mailinator.com,N,Teacher
99978,Rona,Agnew,yurnk129,kuksw497,11111,72868,01,rona303@mailinator.com,Y,Teacher
72426,Caitlin,Buell,opcpc675,xlmpr847,11111,72868,01,caitlin304@trashymail.com,N,Teacher
22124,Santo,Welch,iclem070,mcyqp870,11111,72868,01,santo305@mailinator.com,N,Teacher
98986,Lawrence,Yoon,rjadp643,hoidt252,11111,72868,01,lawrence306@mailinator.com,Y,Teacher
84465,Derick,Mcanally,lbtua513,ccwpe002,11111,72868,01,derick307@pookmail.com,N,Teacher
14787,Carl,Buske,izlwc002,hygon124,11111,72868,01,carl308@trashymail.com,Y,Teacher
90630,Chelsey,Sparks,yeaxj638,szkmv465,11111,72868,01,chelsey309@trashymail.com,Y,Teacher
82553,Antonia,Zavala,lbhfz810,jkxbp032,11111,72868,01,antonia310@spambob.com,Y,Teacher
78572,Ma,Simon,khwvs749,fwtno112,11111,72868,01,ma311@trashymail.com,N,Teacher
68500,Marilyn,Casey,ebsvo663,kgzvw570,11111,72868,01,marilyn312@spambob.com,N,Teacher
3628,Raymond,Lee,agfwy268,ioqvo767,11111,72868,01,raymond313@spambob.com,Y,Teacher
36349,Harold,Rouse,oefug231,zzoxa635,11111,72868,01,harold314@mailinator.com,Y,Teacher
58055,Alicia,Whitaker,vvvxi570,bpoux854,11111,72868,01,alicia315@trashymail.com,N,Teacher
29612,Alton,Bushway,mgtzi128,btcro938,11111,72868,01,alton316@mailinator.com,Y,Teacher
14617,Rochelle,Hamer,jpyrz121,txsdn916,11111,72868,01,rochelle317@spambob.com,Y,Teacher
28364,Zula,Edmonds,piwzf743,rdegy062,11111,72868,01,zula318@spambob.com,N,Teacher
71645,Gabriella,Gerow,ynvqb102,tagel133,11111,72868,01,gabriella319@spambob.com,Y,Teacher
35679,Tom,Crawford,xyets486,ennru959,11111,72868,01,tom320@mailinator.com,N,Teacher
59106,Alexis,Palmer,jpfzg084,izrkz620,11111,72868,01,alexis321@mailinator.com,Y,Teacher
37190,Matthew,Hightower,xwbgw625,hwzid939,11111,72868,01,matthew322@mailinator.com,Y,Teacher
2432,Julius,Powell,qfgpm043,ijtji194,11111,72868,01,julius323@mailinator.com,N,Teacher
29381,Jesse,Madden,jbppz652,kjfnj059,11111,72868,01,jesse324@spambob.com,N,Teacher
41030,Cori,Hamer,uekvv990,rjifw891,11111,72868,01,cori325@trashymail.com,N,Teacher
81701,Rufus,Cooley,tlwdt901,ydufc120,11111,72868,01,rufus326@spambob.com,N,Teacher
58447,Jeanne,Anderson,ywtpq757,gzqen344,11111,72868,01,jeanne327@spambob.com,Y,Teacher
63215,Charlie,Bradley,xoyqo264,ivsmv084,11111,72868,01,charlie328@dodgit.com,Y,Teacher
33262,Kathleen,Rios,eztqs420,hdroq789,11111,72868,01,kathleen329@spambob.com,Y,Teacher
9069,Vincent,Diaz,wnjao373,qfvbe736,11111,72868,01,vincent330@mailinator.com,Y,Teacher
90359,Scotty,Pressley,mnavj570,tbykc713,11111,72868,01,scotty331@trashymail.com,N,Teacher
11637,Paul,Powell,xmupb290,rpbkf806,11111,72868,01,paul332@pookmail.com,N,Teacher
24752,Murray,Greenbaum,alwtl536,gtpqo510,11111,72868,01,murray333@spambob.com,N,Teacher
55878,Charlotte,Bennett,oywxo939,rcxoc619,11111,72868,01,charlotte334@pookmail.com,Y,Teacher
22782,Fatimah,Steve,dogwu951,zcnpl083,11111,72868,01,fatimah335@spambob.com,N,Teacher
4808,Maxwell,Peters,piiyz195,etipl077,11111,72868,01,maxwell336@mailinator.com,Y,Teacher
45613,Rudy,Ashworth,hmqat701,vlmpd265,11111,72868,01,rudy337@pookmail.com,N,Teacher
96468,Joellen,Reid,ziidn669,cohxp637,11111,72868,01,joellen338@dodgit.com,Y,Teacher
13669,Andres,Jordan,zzyhq703,xcqvl556,11111,72868,01,andres339@dodgit.com,N,Teacher
57615,Juli,Mendoza,jqrvb975,dpyoy756,11111,72868,01,juli340@dodgit.com,N,Teacher
9324,Isidro,Smith,zedbb434,zuglq001,11111,72868,01,isidro341@mailinator.com,Y,Teacher
34629,Kerry,Humphreys,shmnw542,vsyxr744,11111,72868,01,kerry342@pookmail.com,N,Teacher
40690,Isaac,Branco,ipsvg545,yohqr097,11111,72868,01,isaac343@pookmail.com,Y,Teacher
64479,Glenn,Ashworth,obhks751,nnola932,11111,72868,01,glenn344@mailinator.com,N,Teacher
44206,Heather,Alvarez,ebsci367,gjqkn014,11111,72868,01,heather345@pookmail.com,Y,Teacher
59880,Eartha,Redman,inrwn056,djvqt940,11111,72868,01,eartha346@trashymail.com,Y,Teacher
10000,Blanca,Echols,sawck471,sefvd323,11111,72868,01,blanca347@dodgit.com,N,Teacher
19843,Alisha,Travis,fgptz644,xhngu017,11111,72868,01,alisha348@mailinator.com,Y,Teacher
65211,Minnie,Moore,uauau921,rcgzq634,11111,72868,01,minnie349@dodgit.com,N,Teacher
76706,Zachary,Alexander,pszkm225,atcyz280,11111,72868,01,zachary350@pookmail.com,Y,Teacher
70294,Delinda,Bailey,kdroz045,ozdmg688,11111,72868,01,delinda351@pookmail.com,Y,Teacher
83131,Eleanor,Middlebrooks,nbwsu135,kzmtq708,11111,72868,01,eleanor352@pookmail.com,Y,Teacher
97284,Christoper,Chamber,mkmoc597,zlast655,11111,72868,01,christoper353@spambob.com,N,Teacher
46661,Mathilda,Hicks,yfiku807,fqrdq850,11111,72868,01,mathilda354@mailinator.com,N,Teacher
63789,Stephen,Tarver,cwrzo870,gwqbh332,11111,72868,01,stephen355@spambob.com,Y,Teacher
3129,Leo,Bailey,auirc905,mimlc715,11111,72868,01,leo356@dodgit.com,N,Teacher
37798,Beulah,Smith,qweli853,rneji592,11111,72868,01,beulah357@spambob.com,Y,Teacher
14299,Geralyn,Landis,gekms145,ddmjh281,11111,72868,01,geralyn358@trashymail.com,Y,Teacher
49916,Garrett,Gist,yrdsc304,ufumt209,11111,72868,01,garrett359@trashymail.com,Y,Teacher
87487,Anita,Pulliam,fyagh634,vsxgn641,11111,72868,01,anita360@mailinator.com,Y,Teacher
26553,Marc,Pegues,uvpwy972,uptrr575,11111,72868,01,marc361@trashymail.com,N,Teacher
16167,Manual,Dodson,lfcdi818,eveng815,11111,72868,01,manual362@dodgit.com,Y,Teacher
91298,Gene,Hatcher,yefpr234,yizzm870,11111,72868,01,gene363@spambob.com,N,Teacher
75869,Josefina,Bass,qmbtc214,fuepg508,11111,72868,01,josefina364@dodgit.com,Y,Teacher
77844,Johana,Reis,gmqzh548,rbmsh138,11111,72868,01,johana365@spambob.com,Y,Teacher
55559,Emil,Greenbaum,txbvb786,abqoi985,11111,72868,01,emil366@trashymail.com,N,Teacher
34681,Junior,Wright,bqvsj526,fknxa658,11111,72868,01,junior367@spambob.com,N,Teacher
52392,Andrew,Holt,jjzbi760,fjppe146,11111,72868,01,andrew368@dodgit.com,N,Teacher
27755,Aileen,Gibson,hsudr683,dmptv102,11111,72868,01,aileen369@spambob.com,N,Teacher
32427,Wanda,Winston,uhuse645,ehrmn409,11111,72868,01,wanda370@dodgit.com,Y,Teacher
95602,Terrence,Johnson,siudn870,hflhi277,11111,72868,01,terrence371@mailinator.com,Y,Teacher
71712,Melissa,Keenum,mtvhy480,ekdem992,11111,72868,01,melissa372@dodgit.com,N,Teacher
27309,Jared,Garcia,oxntt028,gzjtq660,11111,72868,01,jared373@trashymail.com,N,Teacher
48036,Benjamin,Hoskins,isdwg407,exuuk005,11111,72868,01,benjamin374@dodgit.com,Y,Teacher
50026,Gayle,Lantz,muxfm983,iyayu981,11111,72868,01,gayle375@pookmail.com,Y,Teacher
10392,Meta,Eckert,vaynt888,vvssw357,11111,72868,01,meta376@trashymail.com,Y,Teacher
51303,Stefanie,Baughman,seadc857,wwmah675,11111,72868,01,stefanie377@pookmail.com,Y,Teacher
52237,Joy,Mendoza,ygvmb744,ksajq008,11111,72868,01,joy378@spambob.com,N,Teacher
15248,Delmar,Sadler,ptqcf800,ufvgu045,11111,72868,01,delmar379@dodgit.com,Y,Teacher
471,Helen,Coward,gbxgv340,ywydc714,11111,72868,01,helen380@dodgit.com,Y,Teacher
41176,Christiane,Whipple,ywkux755,xozva307,11111,72868,01,christiane381@pookmail.com,N,Teacher
11862,Andy,Fields,bynfm618,ejuon562,11111,72868,01,andy382@dodgit.com,Y,Teacher
27318,Victor,Jones,cpxlg166,qbvye740,11111,72868,01,victor383@mailinator.com,Y,Teacher
36711,Tashia,Goguen,vzbzd518,lhexg434,11111,72868,01,tashia384@dodgit.com,Y,Teacher
53194,Solange,Jones,popuu685,motue280,11111,72868,01,solange385@spambob.com,N,Teacher
67461,Bernard,Youngblood,cnbby197,rabmn039,11111,72868,01,bernard386@mailinator.com,N,Teacher
41368,Stan,Newton,inini194,esyvg202,11111,72868,01,stan387@trashymail.com,Y,Teacher
37606,Zaida,Summers,uoyex206,scdse317,11111,72868,01,zaida388@pookmail.com,Y,Teacher
49876,Karla,Jones,igimr253,iyzsh507,11111,72868,01,karla389@dodgit.com,N,Teacher
33148,Maryann,Smith,zdgcq679,bsobb295,11111,72868,01,maryann390@pookmail.com,Y,Teacher
22296,Keith,Dallas,olozs280,ehktp559,11111,72868,01,keith391@trashymail.com,N,Teacher
95798,Jessie,Pharris,mnmvz339,ncnvh455,11111,72868,01,jessie392@pookmail.com,N,Teacher
37164,Cynthia,Green,qoxay081,josmq910,11111,72868,01,cynthia393@pookmail.com,N,Teacher
44646,Rhonda,Jaramillo,ikndj544,zxghp806,11111,72868,01,rhonda394@pookmail.com,Y,Teacher
86865,Felipe,Smith,azmca175,tjwuc977,11111,72868,01,felipe395@pookmail.com,N,Teacher
87302,Georgia,Norton,dgvol377,xefua701,11111,72868,01,georgia396@spambob.com,N,Teacher
68516,Marcia,Spencer,gpbpb137,sncsr353,11111,72868,01,marcia397@mailinator.com,Y,Teacher
79818,Allan,Browder,pqoqd536,cbqmx990,11111,72868,01,allan398@dodgit.com,Y,Teacher
17689,Eartha,Allen,wnwlp918,vnlmb768,11111,72868,01,eartha399@mailinator.com,Y,Teacher
80374,Johnathan,Alexander,vaujd336,tctnb728,11111,72868,01,johnathan400@trashymail.com,N,Teacher
29930,Trish,Barrett,ltnbj510,lxdib849,11111,72868,01,trish401@pookmail.com,Y,Teacher
55979,Rosemary,Wise,nqyej249,tskcr326,11111,72868,01,rosemary402@spambob.com,N,Teacher
80737,Jeremiah,Gallant,kfrjo844,nenhd217,11111,72868,01,jeremiah403@trashymail.com,Y,Teacher
53975,Lakendra,Stankiewicz,kxmkc269,ccipm394,11111,72868,01,lakendra404@trashymail.com,N,Teacher
89458,Jan,Hill,syqln475,kbtgq087,11111,72868,01,jan405@spambob.com,N,Teacher
39340,Maryellen,Howard,yxblo970,cqowi892,11111,72868,01,maryellen406@trashymail.com,N,Teacher
74315,Alysha,Bailey,zkesz387,nvvqq655,11111,72868,01,alysha407@pookmail.com,N,Teacher
77536,Lidia,Moore,txbkw651,uxzuy754,11111,72868,01,lidia408@dodgit.com,Y,Teacher
91558,Lloyd,Cormack,gudtv733,wcvey485,11111,72868,01,lloyd409@dodgit.com,Y,Teacher
44882,Karina,Walker,vbhxu000,sofog798,11111,72868,01,karina410@pookmail.com,N,Teacher
45661,Lois,Phillips,pdlsz169,zxgry920,11111,72868,01,lois411@spambob.com,Y,Teacher
79888,Gilbert,Rothermel,obzaz058,pddqd525,11111,72868,01,gilbert412@spambob.com,N,Teacher
88736,Lucille,Valencia,hgmxh735,xpxxp945,11111,72868,01,lucille413@spambob.com,Y,Teacher
38969,Rogelio,Howell,xzfop397,yvfvc060,11111,72868,01,rogelio414@spambob.com,N,Teacher
84041,Alan,Hallowell,jgwpy515,nnlkr376,11111,72868,01,alan415@pookmail.com,N,Teacher
14221,Miranda,Souza,tyxjo692,biqti019,11111,72868,01,miranda416@pookmail.com,Y,Teacher
57477,Brendan,Warren,mrbax340,ipvnm070,11111,72868,01,brendan417@dodgit.com,N,Teacher
64810,Alissa,Bryant,jhznr160,bqexb148,11111,72868,01,alissa418@mailinator.com,Y,Teacher
26650,Bill,Jarrell,smbnx127,rlxbi740,11111,72868,01,bill419@dodgit.com,Y,Teacher
12612,Camille,Ruiz,tkhpi849,nfqnu713,11111,72868,01,camille420@pookmail.com,N,Teacher
12060,Marcie,Gonzales,obfhp432,pnldk802,11111,72868,01,marcie421@mailinator.com,Y,Teacher
64241,Jerry,Stanley,csvho708,chtae398,11111,72868,01,jerry422@dodgit.com,N,Teacher
4977,Rudolph,Whitney,dexxl756,ikryp233,11111,72868,01,rudolph423@dodgit.com,N,Teacher
75576,Hilda,Dumond,pqipq075,myoms335,11111,72868,01,hilda424@dodgit.com,N,Teacher
64825,Shannon,Harris,yhqrr139,emwrl780,11111,72868,01,shannon425@spambob.com,N,Teacher
66115,Leroy,Buske,jaarl042,tgdhk321,11111,72868,01,leroy426@dodgit.com,N,Teacher
52770,Quincy,Beiler,ylygp879,sclsm462,11111,72868,01,quincy427@mailinator.com,N,Teacher
32149,Addie,Bruce,kawle022,teysy891,11111,72868,01,addie428@mailinator.com,N,Teacher
42964,Benita,Roberts,qoyln066,bdryp441,11111,72868,01,benita429@trashymail.com,Y,Teacher
4262,Steve,Laws,sqkag816,ocllw134,11111,72868,01,steve430@mailinator.com,Y,Teacher
33485,Ed,Evans,jlntz811,psxpf101,11111,72868,01,ed431@pookmail.com,N,Teacher
1715,Josephine,Craig,nnxlq450,ywpdm535,11111,72868,01,josephine432@trashymail.com,N,Teacher
33151,Dan,Brown,pquxv606,kyajh925,11111,72868,01,dan433@trashymail.com,N,Teacher
44215,Madeline,Smith,ntjvt580,jfeuw408,11111,72868,01,madeline434@mailinator.com,Y,Teacher
32441,Francisco,Perez,dcdza359,ggglb092,11111,72868,01,francisco435@mailinator.com,Y,Teacher
52945,Tessa,Ulrich,njryx418,fpsgi398,11111,72868,01,tessa436@mailinator.com,Y,Teacher
28488,David,Johnson,nrsvz488,ucfie011,11111,72868,01,david437@trashymail.com,N,Teacher
36513,Martin,Anderson,quplf054,jdvyc829,11111,72868,01,martin438@pookmail.com,N,Teacher
92565,Aileen,Williams,wszma575,egayk663,11111,72868,01,aileen439@dodgit.com,N,Teacher
91738,Gavin,Ambrose,mbvcw309,hqipf437,11111,72868,01,gavin440@dodgit.com,Y,Teacher
30074,Donna,Thompson,xkqff403,cenvu194,11111,72868,01,donna441@dodgit.com,N,Teacher
95502,Gus,Landis,wtkxs864,ekcsp841,11111,72868,01,gus442@pookmail.com,Y,Teacher
57006,Wanda,Redden,igsfe325,ayzrz854,11111,72868,01,wanda443@mailinator.com,N,Teacher
57924,Christiane,Smith,ywxxe954,pnlmz930,11111,72868,01,christiane444@pookmail.com,N,Teacher
13196,Leilani,Raap,xbngk228,adxsf420,11111,72868,01,leilani445@spambob.com,N,Teacher
50680,Bernard,Mccray,idljq533,vuxul710,11111,72868,01,bernard446@mailinator.com,Y,Teacher
82200,Grace,Hafer,wsayn957,sxpzi443,11111,72868,01,grace447@dodgit.com,N,Teacher
67584,Joy,Hicks,iqmux091,qmqdj127,11111,72868,01,joy448@mailinator.com,Y,Teacher
71821,June,Messer,grbev467,oeibz703,11111,72868,01,june449@mailinator.com,N,Teacher
56955,Willie,Livingstone,ipxyr438,zwetu029,11111,72868,01,willie450@trashymail.com,N,Teacher
88442,Oscar,Gibbons,dqdvl203,ysiaq002,11111,72868,01,oscar451@trashymail.com,Y,Teacher
84212,Emmett,Dancer,mqtwu921,ouwqz783,11111,72868,01,emmett452@mailinator.com,Y,Teacher
5803,Vincent,Taylor,nejut213,hukuj029,11111,72868,01,vincent453@dodgit.com,N,Teacher
51627,Delphia,Choice,pumfo080,npezc758,11111,72868,01,delphia454@trashymail.com,Y,Teacher
26034,Stacie,Reichert,ipkhm354,ybofe055,11111,72868,01,stacie455@pookmail.com,Y,Teacher
67097,Patti,Wilbur,coguk219,xxiod685,11111,72868,01,patti456@trashymail.com,Y,Teacher
53954,Bruce,Luster,bjxva496,xelld606,11111,72868,01,bruce457@spambob.com,Y,Teacher
71984,Joy,Marsh,npwic269,moirv284,11111,72868,01,joy458@mailinator.com,N,Teacher
32361,Terrance,Underwood,elabe359,mxutj825,11111,72868,01,terrance459@mailinator.com,Y,Teacher
95197,Nathan,Garza,lqxqn700,lhyqs437,11111,72868,01,nathan460@pookmail.com,Y,Teacher
87487,Delcie,Crutchfield,zxrlx063,cqgul585,11111,72868,01,delcie461@trashymail.com,Y,Teacher
27153,Yolanda,Kurtz,xzcqk592,ekhvh405,11111,72868,01,yolanda462@dodgit.com,N,Teacher
64376,Paris,Godwin,fzurb727,goxov225,11111,72868,01,paris463@trashymail.com,N,Teacher
66808,Amanda,Vazquez,omtra101,xxesz707,11111,72868,01,amanda464@dodgit.com,Y,Teacher
5951,Bethany,Vasquez,meozf747,ckvvz654,11111,72868,01,bethany465@pookmail.com,Y,Teacher
29085,Alfredo,Smith,rdxnu164,oqwof274,11111,72868,01,alfredo466@dodgit.com,N,Teacher
77132,Carlota,Jackson,yirjh094,cbdks088,11111,72868,01,carlota467@dodgit.com,N,Teacher
54267,Dan,Tibbitts,tyzuy484,lhxkp265,11111,72868,01,dan468@spambob.com,Y,Teacher
47263,Alejandro,Underhill,fylhu784,nwian045,11111,72868,01,alejandro469@dodgit.com,Y,Teacher
80703,Shellie,Bing,jjnfj594,xlfbm651,11111,72868,01,shellie470@dodgit.com,N,Teacher
58762,Candice,Couch,dxyus613,fuqsx394,11111,72868,01,candice471@dodgit.com,N,Teacher
53156,April,King,etcfr517,gvsug132,11111,72868,01,april472@trashymail.com,N,Teacher
5843,Brandon,Sullivan,oykef988,nwfav603,11111,72868,01,brandon473@trashymail.com,N,Teacher
38825,Chong,Mcphail,vzsuz447,ulnwd281,11111,72868,01,chong474@trashymail.com,N,Teacher
13915,Coleman,Lieberman,pwoic783,zctcv991,11111,72868,01,coleman475@pookmail.com,Y,Teacher
74415,Odell,Yates,udghn508,drzpd239,11111,72868,01,odell476@spambob.com,N,Teacher
78481,Shawn,Wells,ndzni949,cintc559,11111,72868,01,shawn477@dodgit.com,Y,Teacher
49297,Mark,Lieberman,duiyg482,jdtyv303,11111,72868,01,mark478@trashymail.com,Y,Teacher
1205,Guy,Trujillo,jyiix400,emtch114,11111,72868,01,guy479@mailinator.com,N,Teacher
28467,Elias,Mccray,dcidb568,eweab760,11111,72868,01,elias480@mailinator.com,Y,Teacher
87955,Filiberto,Berry,jltea345,hprgd577,11111,72868,01,filiberto481@spambob.com,N,Teacher
48658,Elvis,Rowan,zvpco318,wzsqc935,11111,72868,01,elvis482@dodgit.com,Y,Teacher
74724,Carrie,Robinson,yidlr981,iixoz643,11111,72868,01,carrie483@trashymail.com,N,Teacher
4047,Salvatore,Jarvis,aiwfn241,nbldn719,11111,72868,01,salvatore484@pookmail.com,N,Teacher
5959,Darwin,Stovall,fakhg308,gacig742,11111,72868,01,darwin485@trashymail.com,N,Teacher
30552,Virgilio,William,fzccl217,wufwb319,11111,72868,01,virgilio486@mailinator.com,N,Teacher
31410,Gilberto,Black,oztza887,gmenh745,11111,72868,01,gilberto487@pookmail.com,N,Teacher
99347,Jaime,Gallant,yfijn468,zgvnt276,11111,72868,01,jaime488@dodgit.com,Y,Teacher
19970,Stephen,Amaya,ehnva699,lopmc708,11111,72868,01,stephen489@dodgit.com,Y,Teacher
61844,Charles,Godwin,srldl430,afppy600,11111,72868,01,charles490@mailinator.com,Y,Teacher
38461,Maude,Diaz,slphg631,vxwkk526,11111,72868,01,maude491@mailinator.com,Y,Teacher
17087,Tomeka,Sizer,mywxx611,kvxrh536,11111,72868,01,tomeka492@mailinator.com,Y,Teacher
340,Gregorio,Couch,dvorg182,vicyx706,11111,72868,01,gregorio493@mailinator.com,N,Teacher
74171,Dylan,Weller,bhxzz804,fmcif312,11111,72868,01,dylan494@trashymail.com,Y,Teacher
6281,Sue,Coppa,vrjda789,cbndk070,11111,72868,01,sue495@pookmail.com,Y,Teacher
43669,Leroy,Smith,zfuux745,aprgy565,11111,72868,01,leroy496@pookmail.com,Y,Teacher
20684,Melissa,Carrillo,yopkc578,tqgkt025,11111,72868,01,melissa497@dodgit.com,Y,Teacher
88591,Pedro,Ebert,qmujd430,gafhc173,11111,72868,01,pedro498@spambob.com,Y,Teacher
77550,William,Epperly,jnlmg878,olzzd887,11111,72868,01,william499@mailinator.com,N,Teacher
26952,Callie,Adams,qxrbm301,wwoxo636,11111,72868,01,callie500@spambob.com,Y,Teacher
97561,Dwight,Holtz,rlkne129,mazam956,11111,72868,01,dwight501@trashymail.com,N,Teacher
56092,Spencer,Williams,dnepc615,wtwtz113,11111,72868,01,spencer502@trashymail.com,N,Teacher
92485,Zachary,Zavala,apigd178,xaabe265,11111,72868,01,zachary503@trashymail.com,N,Teacher
75848,Carry,Gonzales,xyohu790,mgdgm726,11111,72868,01,carry504@spambob.com,N,Teacher
66674,Lavonia,Perez,qqztv858,ilrcx681,11111,72868,01,lavonia505@spambob.com,Y,Teacher
82255,Jordan,Moore,armmv737,ssaeq488,11111,72868,01,jordan506@mailinator.com,Y,Teacher
20912,Sherman,Brook,pbwqe876,wugak782,11111,72868,01,sherman507@spambob.com,Y,Teacher
82278,Dinah,Odum,fposu867,aeohn159,11111,72868,01,dinah508@spambob.com,N,Teacher
11980,Marcus,Davis,cfqny124,zgvuj799,11111,72868,01,marcus509@mailinator.com,Y,Teacher
39244,Andrea,Owens,tdpsf396,ljqsu878,11111,72868,01,andrea510@trashymail.com,N,Teacher
27040,Wade,Doran,gkjpp166,nkaof044,11111,72868,01,wade511@dodgit.com,Y,Teacher
25974,Theodora,Holloway,tnxgp322,oeugu799,11111,72868,01,theodora512@dodgit.com,N,Teacher
7568,Gary,Hayes,qghmf649,avlwk881,11111,72868,01,gary513@mailinator.com,Y,Teacher
28485,Floyd,Spaulding,vopcy202,ljosn454,11111,72868,01,floyd514@mailinator.com,N,Teacher
26874,Helena,Hamilton,lwxdl503,lswkc560,11111,72868,01,helena515@spambob.com,N,Teacher
90423,Gayle,Heaton,bscbc827,hmebo821,11111,72868,01,gayle516@mailinator.com,Y,Teacher
14327,Bernice,Duncan,exikq557,vyxun711,11111,72868,01,bernice517@spambob.com,N,Teacher
9391,Claude,Parker,bzrkq308,mknyo441,11111,72868,01,claude518@dodgit.com,N,Teacher
85758,Christiane,Castillo,cfbxz318,vhoaf946,11111,72868,01,christiane519@trashymail.com,Y,Teacher
52947,Geneva,Vick,uzpnv096,euhhg935,11111,72868,01,geneva520@dodgit.com,Y,Teacher
79387,Stevie,Davin,yezrc219,bfvvw460,11111,72868,01,stevie521@trashymail.com,Y,Teacher
20579,Virgilio,Tillotson,lwlhc642,dciar637,11111,72868,01,virgilio522@spambob.com,N,Teacher
61016,Hunter,Stewart,wspwj072,wuhhv162,11111,72868,01,hunter523@trashymail.com,N,Teacher
51974,Louise,Phillips,myvps484,gjxbt756,11111,72868,01,louise524@mailinator.com,N,Teacher
13806,Andrea,Moffit,ccirv666,pbgmx883,11111,72868,01,andrea525@dodgit.com,Y,Teacher
23795,Katrina,Murrell,abwly934,rfmhf966,11111,72868,01,katrina526@dodgit.com,N,Teacher
96585,Alyssa,Hausman,otdzq533,ybitb655,11111,72868,01,alyssa527@trashymail.com,N,Teacher
32722,Manual,Islas,vbyia875,vpire862,11111,72868,01,manual528@spambob.com,N,Teacher
35503,Andre,Alvarado,mhntv161,hqkpu483,11111,72868,01,andre529@spambob.com,Y,Teacher
11894,Jay,Jones,xbdoi085,jbgtb100,11111,72868,01,jay530@dodgit.com,N,Teacher
72519,Shery,Longnecker,dwhqc022,ilqig063,11111,72868,01,shery531@spambob.com,N,Teacher
59923,Terry,Rouse,lqamy139,wbtzp182,11111,72868,01,terry532@pookmail.com,N,Teacher
